index,image,x,y
13546,rand_dart13546.jpg,275,270
13547,rand_dart13547.jpg,311,356
13548,rand_dart13548.jpg,285,237
13549,rand_dart13549.jpg,360,220
13550,rand_dart13550.jpg,315,431
13551,rand_dart13551.jpg,254,344
13552,rand_dart13552.jpg,295,231
13553,rand_dart13553.jpg,537,236
13554,rand_dart13554.jpg,276,363
13555,rand_dart13555.jpg,292,345
13556,rand_dart13556.jpg,499,224
13557,rand_dart13557.jpg,315,192
13558,rand_dart13558.jpg,319,240
13559,rand_dart13559.jpg,375,303
13560,rand_dart13560.jpg,355,128
13561,rand_dart13561.jpg,331,127
13562,rand_dart13562.jpg,244,371
13563,rand_dart13563.jpg,374,322
13564,rand_dart13564.jpg,542,215
13565,rand_dart13565.jpg,305,269
13566,rand_dart13566.jpg,444,159
13567,rand_dart13567.jpg,378,166
13568,rand_dart13568.jpg,399,395
13569,rand_dart13569.jpg,428,151
13570,rand_dart13570.jpg,476,300
13571,rand_dart13571.jpg,287,339
13572,rand_dart13572.jpg,509,284
13573,rand_dart13573.jpg,282,303
13574,rand_dart13574.jpg,325,455
13575,rand_dart13575.jpg,421,323
13576,rand_dart13576.jpg,536,378
13577,rand_dart13577.jpg,426,465
13578,rand_dart13578.jpg,452,383
13579,rand_dart13579.jpg,411,355
13580,rand_dart13580.jpg,436,419
13581,rand_dart13581.jpg,511,325
13582,rand_dart13582.jpg,410,193
13583,rand_dart13583.jpg,514,163
13584,rand_dart13584.jpg,266,422
13585,rand_dart13585.jpg,445,249
13586,rand_dart13586.jpg,337,181
13587,rand_dart13587.jpg,318,384
13588,rand_dart13588.jpg,337,190
13589,rand_dart13589.jpg,324,168
13590,rand_dart13590.jpg,189,307
13591,rand_dart13591.jpg,401,164
13592,rand_dart13592.jpg,265,246
13593,rand_dart13593.jpg,526,217
13594,rand_dart13594.jpg,406,147
13595,rand_dart13595.jpg,307,447
13596,rand_dart13596.jpg,466,329
13597,rand_dart13597.jpg,417,472
13598,rand_dart13598.jpg,442,413
13599,rand_dart13599.jpg,456,351
13600,rand_dart13600.jpg,351,268
13601,rand_dart13601.jpg,348,265
13602,rand_dart13602.jpg,384,134
13603,rand_dart13603.jpg,411,376
13604,rand_dart13604.jpg,364,298
13605,rand_dart13605.jpg,477,327
13606,rand_dart13606.jpg,466,172
13607,rand_dart13607.jpg,441,411
13608,rand_dart13608.jpg,465,360
13609,rand_dart13609.jpg,419,130
13610,rand_dart13610.jpg,418,196
13611,rand_dart13611.jpg,311,421
13612,rand_dart13612.jpg,391,133
13613,rand_dart13613.jpg,466,237
13614,rand_dart13614.jpg,254,415
13615,rand_dart13615.jpg,329,166
13616,rand_dart13616.jpg,286,445
13617,rand_dart13617.jpg,427,357
13618,rand_dart13618.jpg,249,405
13619,rand_dart13619.jpg,362,388
13620,rand_dart13620.jpg,428,166
13621,rand_dart13621.jpg,468,159
13622,rand_dart13622.jpg,362,168
13623,rand_dart13623.jpg,302,204
13624,rand_dart13624.jpg,408,408
13625,rand_dart13625.jpg,315,332
13626,rand_dart13626.jpg,313,121
13627,rand_dart13627.jpg,405,407
13628,rand_dart13628.jpg,568,300
13629,rand_dart13629.jpg,452,348
13630,rand_dart13630.jpg,251,422
13631,rand_dart13631.jpg,433,191
13632,rand_dart13632.jpg,227,226
13633,rand_dart13633.jpg,390,332
13634,rand_dart13634.jpg,549,268
13635,rand_dart13635.jpg,374,187
13636,rand_dart13636.jpg,336,116
13637,rand_dart13637.jpg,493,241
13638,rand_dart13638.jpg,379,381
13639,rand_dart13639.jpg,529,300
13640,rand_dart13640.jpg,539,287
13641,rand_dart13641.jpg,572,289
13642,rand_dart13642.jpg,383,230
13643,rand_dart13643.jpg,419,444
13644,rand_dart13644.jpg,451,191
13645,rand_dart13645.jpg,558,278
13646,rand_dart13646.jpg,376,252
13647,rand_dart13647.jpg,273,320
13648,rand_dart13648.jpg,340,151
13649,rand_dart13649.jpg,523,379
13650,rand_dart13650.jpg,242,317
13651,rand_dart13651.jpg,375,410
13652,rand_dart13652.jpg,370,409
13653,rand_dart13653.jpg,308,429
13654,rand_dart13654.jpg,260,263
13655,rand_dart13655.jpg,351,118
13656,rand_dart13656.jpg,340,229
13657,rand_dart13657.jpg,407,302
13658,rand_dart13658.jpg,401,149
13659,rand_dart13659.jpg,424,117
13660,rand_dart13660.jpg,378,353
13661,rand_dart13661.jpg,464,399
13662,rand_dart13662.jpg,382,243
13663,rand_dart13663.jpg,379,140
13664,rand_dart13664.jpg,214,331
13665,rand_dart13665.jpg,349,167
13666,rand_dart13666.jpg,547,273
13667,rand_dart13667.jpg,397,259
13668,rand_dart13668.jpg,400,310
13669,rand_dart13669.jpg,482,369
13670,rand_dart13670.jpg,330,372
13671,rand_dart13671.jpg,307,245
13672,rand_dart13672.jpg,388,385
13673,rand_dart13673.jpg,340,297
13674,rand_dart13674.jpg,351,323
13675,rand_dart13675.jpg,343,426
13676,rand_dart13676.jpg,306,416
13677,rand_dart13677.jpg,446,163
13678,rand_dart13678.jpg,230,393
13679,rand_dart13679.jpg,302,232
13680,rand_dart13680.jpg,379,135
13681,rand_dart13681.jpg,422,298
13682,rand_dart13682.jpg,355,308
13683,rand_dart13683.jpg,321,289
13684,rand_dart13684.jpg,413,344
13685,rand_dart13685.jpg,297,147
13686,rand_dart13686.jpg,393,293
13687,rand_dart13687.jpg,389,325
13688,rand_dart13688.jpg,369,369
13689,rand_dart13689.jpg,554,331
13690,rand_dart13690.jpg,399,441
13691,rand_dart13691.jpg,397,475
13692,rand_dart13692.jpg,248,379
13693,rand_dart13693.jpg,520,175
13694,rand_dart13694.jpg,283,275
13695,rand_dart13695.jpg,238,281
13696,rand_dart13696.jpg,490,152
13697,rand_dart13697.jpg,356,425
13698,rand_dart13698.jpg,443,383
13699,rand_dart13699.jpg,242,259
13700,rand_dart13700.jpg,416,442
13701,rand_dart13701.jpg,273,183
13702,rand_dart13702.jpg,448,190
13703,rand_dart13703.jpg,549,361
13704,rand_dart13704.jpg,344,193
13705,rand_dart13705.jpg,412,304
13706,rand_dart13706.jpg,251,427
13707,rand_dart13707.jpg,316,382
13708,rand_dart13708.jpg,331,332
13709,rand_dart13709.jpg,359,443
13710,rand_dart13710.jpg,370,474
13711,rand_dart13711.jpg,330,270
13712,rand_dart13712.jpg,509,368
13713,rand_dart13713.jpg,372,416
13714,rand_dart13714.jpg,371,130
13715,rand_dart13715.jpg,511,297
13716,rand_dart13716.jpg,273,386
13717,rand_dart13717.jpg,412,151
13718,rand_dart13718.jpg,509,276
13719,rand_dart13719.jpg,493,174
13720,rand_dart13720.jpg,260,178
13721,rand_dart13721.jpg,387,475
13722,rand_dart13722.jpg,330,336
13723,rand_dart13723.jpg,371,202
13724,rand_dart13724.jpg,419,446
13725,rand_dart13725.jpg,452,349
13726,rand_dart13726.jpg,494,191
13727,rand_dart13727.jpg,435,422
13728,rand_dart13728.jpg,391,191
13729,rand_dart13729.jpg,444,262
13730,rand_dart13730.jpg,426,245
13731,rand_dart13731.jpg,460,382
13732,rand_dart13732.jpg,477,310
13733,rand_dart13733.jpg,285,320
13734,rand_dart13734.jpg,382,129
13735,rand_dart13735.jpg,301,449
13736,rand_dart13736.jpg,447,429
13737,rand_dart13737.jpg,252,293
13738,rand_dart13738.jpg,294,144
13739,rand_dart13739.jpg,345,348
13740,rand_dart13740.jpg,368,258
13741,rand_dart13741.jpg,372,326
13742,rand_dart13742.jpg,308,251
13743,rand_dart13743.jpg,311,376
13744,rand_dart13744.jpg,237,196
13745,rand_dart13745.jpg,571,274
13746,rand_dart13746.jpg,337,343
13747,rand_dart13747.jpg,195,238
13748,rand_dart13748.jpg,407,132
13749,rand_dart13749.jpg,212,213
13750,rand_dart13750.jpg,484,376
13751,rand_dart13751.jpg,450,318
13752,rand_dart13752.jpg,203,355
13753,rand_dart13753.jpg,198,231
13754,rand_dart13754.jpg,517,159
13755,rand_dart13755.jpg,471,302
13756,rand_dart13756.jpg,334,94
13757,rand_dart13757.jpg,340,268
13758,rand_dart13758.jpg,345,282
13759,rand_dart13759.jpg,489,231
13760,rand_dart13760.jpg,547,369
13761,rand_dart13761.jpg,489,393
13762,rand_dart13762.jpg,265,284
13763,rand_dart13763.jpg,418,450
13764,rand_dart13764.jpg,294,235
13765,rand_dart13765.jpg,467,195
13766,rand_dart13766.jpg,339,203
13767,rand_dart13767.jpg,443,103
13768,rand_dart13768.jpg,345,262
13769,rand_dart13769.jpg,293,185
13770,rand_dart13770.jpg,411,403
13771,rand_dart13771.jpg,274,339
13772,rand_dart13772.jpg,402,458
13773,rand_dart13773.jpg,564,301
13774,rand_dart13774.jpg,487,177
13775,rand_dart13775.jpg,325,410
13776,rand_dart13776.jpg,527,397
13777,rand_dart13777.jpg,223,187
13778,rand_dart13778.jpg,332,266
13779,rand_dart13779.jpg,342,176
13780,rand_dart13780.jpg,335,429
13781,rand_dart13781.jpg,327,179
13782,rand_dart13782.jpg,390,465
13783,rand_dart13783.jpg,559,217
13784,rand_dart13784.jpg,219,359
13785,rand_dart13785.jpg,465,111
13786,rand_dart13786.jpg,430,142
13787,rand_dart13787.jpg,445,342
13788,rand_dart13788.jpg,350,141
13789,rand_dart13789.jpg,562,322
13790,rand_dart13790.jpg,391,106
13791,rand_dart13791.jpg,231,286
13792,rand_dart13792.jpg,328,423
13793,rand_dart13793.jpg,442,302
13794,rand_dart13794.jpg,480,342
13795,rand_dart13795.jpg,380,92
13796,rand_dart13796.jpg,491,404
13797,rand_dart13797.jpg,366,92
13798,rand_dart13798.jpg,336,119
13799,rand_dart13799.jpg,342,430
13800,rand_dart13800.jpg,339,270
13801,rand_dart13801.jpg,479,368
13802,rand_dart13802.jpg,419,440
13803,rand_dart13803.jpg,525,336
13804,rand_dart13804.jpg,285,428
13805,rand_dart13805.jpg,408,128
13806,rand_dart13806.jpg,396,396
13807,rand_dart13807.jpg,403,392
13808,rand_dart13808.jpg,371,313
13809,rand_dart13809.jpg,345,133
13810,rand_dart13810.jpg,435,124
13811,rand_dart13811.jpg,363,430
13812,rand_dart13812.jpg,428,225
13813,rand_dart13813.jpg,451,125
13814,rand_dart13814.jpg,279,362
13815,rand_dart13815.jpg,319,340
13816,rand_dart13816.jpg,347,339
13817,rand_dart13817.jpg,326,258
13818,rand_dart13818.jpg,501,174
13819,rand_dart13819.jpg,404,376
13820,rand_dart13820.jpg,258,420
13821,rand_dart13821.jpg,409,101
13822,rand_dart13822.jpg,356,408
13823,rand_dart13823.jpg,404,151
13824,rand_dart13824.jpg,496,418
13825,rand_dart13825.jpg,564,327
13826,rand_dart13826.jpg,403,312
13827,rand_dart13827.jpg,331,157
13828,rand_dart13828.jpg,298,309
13829,rand_dart13829.jpg,333,229
13830,rand_dart13830.jpg,504,260
13831,rand_dart13831.jpg,341,257
13832,rand_dart13832.jpg,394,187
13833,rand_dart13833.jpg,517,163
13834,rand_dart13834.jpg,355,456
13835,rand_dart13835.jpg,303,452
13836,rand_dart13836.jpg,307,114
13837,rand_dart13837.jpg,371,127
13838,rand_dart13838.jpg,527,364
13839,rand_dart13839.jpg,314,443
13840,rand_dart13840.jpg,468,243
13841,rand_dart13841.jpg,415,159
13842,rand_dart13842.jpg,376,184
13843,rand_dart13843.jpg,511,339
13844,rand_dart13844.jpg,363,337
13845,rand_dart13845.jpg,386,185
13846,rand_dart13846.jpg,558,273
13847,rand_dart13847.jpg,469,369
13848,rand_dart13848.jpg,359,201
13849,rand_dart13849.jpg,496,319
13850,rand_dart13850.jpg,211,262
13851,rand_dart13851.jpg,468,229
13852,rand_dart13852.jpg,443,221
13853,rand_dart13853.jpg,331,297
13854,rand_dart13854.jpg,392,374
13855,rand_dart13855.jpg,508,365
13856,rand_dart13856.jpg,249,309
13857,rand_dart13857.jpg,489,397
13858,rand_dart13858.jpg,373,226
13859,rand_dart13859.jpg,554,248
13860,rand_dart13860.jpg,303,137
13861,rand_dart13861.jpg,511,247
13862,rand_dart13862.jpg,220,222
13863,rand_dart13863.jpg,285,163
13864,rand_dart13864.jpg,284,442
13865,rand_dart13865.jpg,458,177
13866,rand_dart13866.jpg,469,186
13867,rand_dart13867.jpg,351,290
13868,rand_dart13868.jpg,475,444
13869,rand_dart13869.jpg,297,376
13870,rand_dart13870.jpg,408,217
13871,rand_dart13871.jpg,385,170
13872,rand_dart13872.jpg,480,238
13873,rand_dart13873.jpg,369,156
13874,rand_dart13874.jpg,192,324
13875,rand_dart13875.jpg,457,438
13876,rand_dart13876.jpg,295,309
13877,rand_dart13877.jpg,234,300
13878,rand_dart13878.jpg,353,107
13879,rand_dart13879.jpg,322,130
13880,rand_dart13880.jpg,419,226
13881,rand_dart13881.jpg,311,275
13882,rand_dart13882.jpg,402,351
13883,rand_dart13883.jpg,469,381
13884,rand_dart13884.jpg,531,399
13885,rand_dart13885.jpg,289,164
13886,rand_dart13886.jpg,195,339
13887,rand_dart13887.jpg,446,379
13888,rand_dart13888.jpg,499,310
13889,rand_dart13889.jpg,205,234
13890,rand_dart13890.jpg,549,371
13891,rand_dart13891.jpg,350,139
13892,rand_dart13892.jpg,544,233
13893,rand_dart13893.jpg,485,298
13894,rand_dart13894.jpg,514,225
13895,rand_dart13895.jpg,386,195
13896,rand_dart13896.jpg,229,277
13897,rand_dart13897.jpg,358,449
13898,rand_dart13898.jpg,515,355
13899,rand_dart13899.jpg,417,143
13900,rand_dart13900.jpg,295,285
13901,rand_dart13901.jpg,471,440
13902,rand_dart13902.jpg,247,369
13903,rand_dart13903.jpg,321,164
13904,rand_dart13904.jpg,529,386
13905,rand_dart13905.jpg,331,406
13906,rand_dart13906.jpg,465,385
13907,rand_dart13907.jpg,469,253
13908,rand_dart13908.jpg,328,405
13909,rand_dart13909.jpg,513,406
13910,rand_dart13910.jpg,259,224
13911,rand_dart13911.jpg,455,441
13912,rand_dart13912.jpg,355,349
13913,rand_dart13913.jpg,538,196
13914,rand_dart13914.jpg,293,423
13915,rand_dart13915.jpg,495,377
13916,rand_dart13916.jpg,346,338
13917,rand_dart13917.jpg,480,403
13918,rand_dart13918.jpg,357,363
13919,rand_dart13919.jpg,417,315
13920,rand_dart13920.jpg,313,401
13921,rand_dart13921.jpg,379,443
13922,rand_dart13922.jpg,343,137
13923,rand_dart13923.jpg,287,417
13924,rand_dart13924.jpg,288,135
13925,rand_dart13925.jpg,226,393
13926,rand_dart13926.jpg,239,361
13927,rand_dart13927.jpg,372,397
13928,rand_dart13928.jpg,231,234
13929,rand_dart13929.jpg,481,225
13930,rand_dart13930.jpg,421,365
13931,rand_dart13931.jpg,457,136
13932,rand_dart13932.jpg,480,159
13933,rand_dart13933.jpg,365,336
13934,rand_dart13934.jpg,481,402
13935,rand_dart13935.jpg,499,133
13936,rand_dart13936.jpg,200,226
13937,rand_dart13937.jpg,292,404
13938,rand_dart13938.jpg,228,367
13939,rand_dart13939.jpg,201,206
13940,rand_dart13940.jpg,223,378
13941,rand_dart13941.jpg,493,147
13942,rand_dart13942.jpg,417,185
13943,rand_dart13943.jpg,453,197
13944,rand_dart13944.jpg,248,397
13945,rand_dart13945.jpg,210,349
13946,rand_dart13946.jpg,397,207
13947,rand_dart13947.jpg,304,356
13948,rand_dart13948.jpg,504,337
13949,rand_dart13949.jpg,460,180
13950,rand_dart13950.jpg,443,115
13951,rand_dart13951.jpg,228,216
13952,rand_dart13952.jpg,345,277
13953,rand_dart13953.jpg,261,174
13954,rand_dart13954.jpg,487,333
13955,rand_dart13955.jpg,381,191
13956,rand_dart13956.jpg,408,109
13957,rand_dart13957.jpg,278,210
13958,rand_dart13958.jpg,459,417
13959,rand_dart13959.jpg,379,298
13960,rand_dart13960.jpg,326,393
13961,rand_dart13961.jpg,293,244
13962,rand_dart13962.jpg,352,140
13963,rand_dart13963.jpg,310,111
13964,rand_dart13964.jpg,419,157
13965,rand_dart13965.jpg,483,415
13966,rand_dart13966.jpg,543,307
13967,rand_dart13967.jpg,415,348
13968,rand_dart13968.jpg,402,221
13969,rand_dart13969.jpg,547,189
13970,rand_dart13970.jpg,324,455
13971,rand_dart13971.jpg,261,284
13972,rand_dart13972.jpg,396,463
13973,rand_dart13973.jpg,297,229
13974,rand_dart13974.jpg,254,362
13975,rand_dart13975.jpg,522,250
13976,rand_dart13976.jpg,344,194
13977,rand_dart13977.jpg,215,181
13978,rand_dart13978.jpg,404,211
13979,rand_dart13979.jpg,453,340
13980,rand_dart13980.jpg,535,330
13981,rand_dart13981.jpg,390,120
13982,rand_dart13982.jpg,349,353
13983,rand_dart13983.jpg,322,304
13984,rand_dart13984.jpg,202,296
13985,rand_dart13985.jpg,285,353
13986,rand_dart13986.jpg,403,392
13987,rand_dart13987.jpg,323,149
13988,rand_dart13988.jpg,204,265
13989,rand_dart13989.jpg,410,372
13990,rand_dart13990.jpg,398,350
13991,rand_dart13991.jpg,309,242
13992,rand_dart13992.jpg,201,250
13993,rand_dart13993.jpg,352,196
13994,rand_dart13994.jpg,434,351
13995,rand_dart13995.jpg,476,263
13996,rand_dart13996.jpg,382,107
13997,rand_dart13997.jpg,539,250
13998,rand_dart13998.jpg,517,267
13999,rand_dart13999.jpg,368,461
14000,rand_dart14000.jpg,417,262
14001,rand_dart14001.jpg,268,179
14002,rand_dart14002.jpg,474,220
14003,rand_dart14003.jpg,394,465
14004,rand_dart14004.jpg,296,177
14005,rand_dart14005.jpg,494,230
14006,rand_dart14006.jpg,309,171
14007,rand_dart14007.jpg,315,130
14008,rand_dart14008.jpg,524,188
14009,rand_dart14009.jpg,554,359
14010,rand_dart14010.jpg,338,162
14011,rand_dart14011.jpg,318,145
14012,rand_dart14012.jpg,409,275
14013,rand_dart14013.jpg,415,171
14014,rand_dart14014.jpg,439,450
14015,rand_dart14015.jpg,474,141
14016,rand_dart14016.jpg,478,374
14017,rand_dart14017.jpg,288,318
14018,rand_dart14018.jpg,320,239
14019,rand_dart14019.jpg,308,435
14020,rand_dart14020.jpg,268,404
14021,rand_dart14021.jpg,395,121
14022,rand_dart14022.jpg,304,205
14023,rand_dart14023.jpg,339,467
14024,rand_dart14024.jpg,491,262
14025,rand_dart14025.jpg,487,235
14026,rand_dart14026.jpg,260,218
14027,rand_dart14027.jpg,489,350
14028,rand_dart14028.jpg,538,227
14029,rand_dart14029.jpg,292,345
14030,rand_dart14030.jpg,401,179
14031,rand_dart14031.jpg,448,288
14032,rand_dart14032.jpg,259,192
14033,rand_dart14033.jpg,428,149
14034,rand_dart14034.jpg,533,360
14035,rand_dart14035.jpg,281,176
14036,rand_dart14036.jpg,492,185
14037,rand_dart14037.jpg,271,177
14038,rand_dart14038.jpg,312,294
14039,rand_dart14039.jpg,352,350
14040,rand_dart14040.jpg,355,274
14041,rand_dart14041.jpg,206,284
14042,rand_dart14042.jpg,506,368
14043,rand_dart14043.jpg,397,471
14044,rand_dart14044.jpg,519,396
14045,rand_dart14045.jpg,289,180
14046,rand_dart14046.jpg,502,195
14047,rand_dart14047.jpg,404,194
14048,rand_dart14048.jpg,263,226
14049,rand_dart14049.jpg,296,306
14050,rand_dart14050.jpg,435,164
14051,rand_dart14051.jpg,218,241
14052,rand_dart14052.jpg,406,385
14053,rand_dart14053.jpg,386,105
14054,rand_dart14054.jpg,413,351
14055,rand_dart14055.jpg,324,286
14056,rand_dart14056.jpg,501,296
14057,rand_dart14057.jpg,416,341
14058,rand_dart14058.jpg,386,254
14059,rand_dart14059.jpg,359,452
14060,rand_dart14060.jpg,442,286
14061,rand_dart14061.jpg,319,421
14062,rand_dart14062.jpg,473,145
14063,rand_dart14063.jpg,493,397
14064,rand_dart14064.jpg,370,169
14065,rand_dart14065.jpg,386,409
14066,rand_dart14066.jpg,464,250
14067,rand_dart14067.jpg,432,353
14068,rand_dart14068.jpg,486,361
14069,rand_dart14069.jpg,270,289
14070,rand_dart14070.jpg,228,265
14071,rand_dart14071.jpg,358,181
14072,rand_dart14072.jpg,549,322
14073,rand_dart14073.jpg,405,256
14074,rand_dart14074.jpg,554,216
14075,rand_dart14075.jpg,320,340
14076,rand_dart14076.jpg,403,284
14077,rand_dart14077.jpg,257,249
14078,rand_dart14078.jpg,365,305
14079,rand_dart14079.jpg,423,386
14080,rand_dart14080.jpg,389,234
14081,rand_dart14081.jpg,414,354
14082,rand_dart14082.jpg,423,416
14083,rand_dart14083.jpg,565,295
14084,rand_dart14084.jpg,408,128
14085,rand_dart14085.jpg,313,123
14086,rand_dart14086.jpg,249,410
14087,rand_dart14087.jpg,376,104
14088,rand_dart14088.jpg,492,390
14089,rand_dart14089.jpg,254,205
14090,rand_dart14090.jpg,406,195
14091,rand_dart14091.jpg,378,415
14092,rand_dart14092.jpg,339,171
14093,rand_dart14093.jpg,324,146
14094,rand_dart14094.jpg,351,132
14095,rand_dart14095.jpg,398,142
14096,rand_dart14096.jpg,256,187
14097,rand_dart14097.jpg,204,297
14098,rand_dart14098.jpg,285,164
14099,rand_dart14099.jpg,207,237
14100,rand_dart14100.jpg,451,223
14101,rand_dart14101.jpg,401,346
14102,rand_dart14102.jpg,365,180
14103,rand_dart14103.jpg,555,236
14104,rand_dart14104.jpg,387,197
14105,rand_dart14105.jpg,459,225
14106,rand_dart14106.jpg,271,304
14107,rand_dart14107.jpg,431,274
14108,rand_dart14108.jpg,429,260
14109,rand_dart14109.jpg,269,149
14110,rand_dart14110.jpg,199,267
14111,rand_dart14111.jpg,350,137
14112,rand_dart14112.jpg,476,363
14113,rand_dart14113.jpg,297,422
14114,rand_dart14114.jpg,343,424
14115,rand_dart14115.jpg,373,326
14116,rand_dart14116.jpg,554,273
14117,rand_dart14117.jpg,241,336
14118,rand_dart14118.jpg,306,410
14119,rand_dart14119.jpg,398,464
14120,rand_dart14120.jpg,434,322
14121,rand_dart14121.jpg,444,207
14122,rand_dart14122.jpg,280,132
14123,rand_dart14123.jpg,324,290
14124,rand_dart14124.jpg,273,403
14125,rand_dart14125.jpg,328,189
14126,rand_dart14126.jpg,215,211
14127,rand_dart14127.jpg,564,311
14128,rand_dart14128.jpg,291,132
14129,rand_dart14129.jpg,441,243
14130,rand_dart14130.jpg,251,282
14131,rand_dart14131.jpg,402,253
14132,rand_dart14132.jpg,531,321
14133,rand_dart14133.jpg,476,278
14134,rand_dart14134.jpg,356,372
14135,rand_dart14135.jpg,431,175
14136,rand_dart14136.jpg,499,382
14137,rand_dart14137.jpg,469,373
14138,rand_dart14138.jpg,231,392
14139,rand_dart14139.jpg,276,242
14140,rand_dart14140.jpg,303,108
14141,rand_dart14141.jpg,279,313
14142,rand_dart14142.jpg,456,430
14143,rand_dart14143.jpg,196,247
14144,rand_dart14144.jpg,397,448
14145,rand_dart14145.jpg,281,297
14146,rand_dart14146.jpg,412,336
14147,rand_dart14147.jpg,383,460
14148,rand_dart14148.jpg,385,178
14149,rand_dart14149.jpg,473,299
14150,rand_dart14150.jpg,521,164
14151,rand_dart14151.jpg,404,346
14152,rand_dart14152.jpg,477,375
14153,rand_dart14153.jpg,261,230
14154,rand_dart14154.jpg,375,195
14155,rand_dart14155.jpg,310,203
14156,rand_dart14156.jpg,397,412
14157,rand_dart14157.jpg,485,178
14158,rand_dart14158.jpg,472,207
14159,rand_dart14159.jpg,514,245
14160,rand_dart14160.jpg,262,186
14161,rand_dart14161.jpg,251,156
14162,rand_dart14162.jpg,441,450
14163,rand_dart14163.jpg,387,455
14164,rand_dart14164.jpg,480,259
14165,rand_dart14165.jpg,235,316
14166,rand_dart14166.jpg,559,213
14167,rand_dart14167.jpg,279,212
14168,rand_dart14168.jpg,246,233
14169,rand_dart14169.jpg,448,267
14170,rand_dart14170.jpg,296,348
14171,rand_dart14171.jpg,357,217
14172,rand_dart14172.jpg,334,465
14173,rand_dart14173.jpg,320,302
14174,rand_dart14174.jpg,224,210
14175,rand_dart14175.jpg,499,354
14176,rand_dart14176.jpg,504,344
14177,rand_dart14177.jpg,410,135
14178,rand_dart14178.jpg,393,264
14179,rand_dart14179.jpg,389,220
14180,rand_dart14180.jpg,266,291
14181,rand_dart14181.jpg,341,254
14182,rand_dart14182.jpg,418,441
14183,rand_dart14183.jpg,362,296
14184,rand_dart14184.jpg,380,205
14185,rand_dart14185.jpg,485,426
14186,rand_dart14186.jpg,277,261
14187,rand_dart14187.jpg,458,419
14188,rand_dart14188.jpg,480,167
14189,rand_dart14189.jpg,317,437
14190,rand_dart14190.jpg,355,201
14191,rand_dart14191.jpg,497,133
14192,rand_dart14192.jpg,230,327
14193,rand_dart14193.jpg,545,313
14194,rand_dart14194.jpg,324,259
14195,rand_dart14195.jpg,485,435
14196,rand_dart14196.jpg,457,433
14197,rand_dart14197.jpg,279,441
14198,rand_dart14198.jpg,319,292
14199,rand_dart14199.jpg,371,275
14200,rand_dart14200.jpg,423,143
14201,rand_dart14201.jpg,270,412
14202,rand_dart14202.jpg,332,310
14203,rand_dart14203.jpg,475,167
14204,rand_dart14204.jpg,414,271
14205,rand_dart14205.jpg,320,176
14206,rand_dart14206.jpg,223,368
14207,rand_dart14207.jpg,445,131
14208,rand_dart14208.jpg,471,180
14209,rand_dart14209.jpg,502,351
14210,rand_dart14210.jpg,498,300
14211,rand_dart14211.jpg,438,155
14212,rand_dart14212.jpg,391,143
14213,rand_dart14213.jpg,384,347
14214,rand_dart14214.jpg,423,333
14215,rand_dart14215.jpg,451,352
14216,rand_dart14216.jpg,327,320
14217,rand_dart14217.jpg,319,448
14218,rand_dart14218.jpg,401,350
14219,rand_dart14219.jpg,397,208
14220,rand_dart14220.jpg,538,329
14221,rand_dart14221.jpg,307,121
14222,rand_dart14222.jpg,420,131
14223,rand_dart14223.jpg,518,308
14224,rand_dart14224.jpg,355,423
14225,rand_dart14225.jpg,554,311
14226,rand_dart14226.jpg,292,435
14227,rand_dart14227.jpg,189,309
14228,rand_dart14228.jpg,517,352
14229,rand_dart14229.jpg,370,123
14230,rand_dart14230.jpg,557,234
14231,rand_dart14231.jpg,537,210
14232,rand_dart14232.jpg,397,319
14233,rand_dart14233.jpg,281,135
14234,rand_dart14234.jpg,272,322
14235,rand_dart14235.jpg,474,316
14236,rand_dart14236.jpg,461,208
14237,rand_dart14237.jpg,389,204
14238,rand_dart14238.jpg,359,322
14239,rand_dart14239.jpg,415,184
14240,rand_dart14240.jpg,431,466
14241,rand_dart14241.jpg,512,328
14242,rand_dart14242.jpg,513,409
14243,rand_dart14243.jpg,414,153
14244,rand_dart14244.jpg,224,270
14245,rand_dart14245.jpg,339,266
14246,rand_dart14246.jpg,292,407
14247,rand_dart14247.jpg,247,362
14248,rand_dart14248.jpg,256,400
14249,rand_dart14249.jpg,438,284
14250,rand_dart14250.jpg,298,201
14251,rand_dart14251.jpg,530,286
14252,rand_dart14252.jpg,384,188
14253,rand_dart14253.jpg,341,305
14254,rand_dart14254.jpg,495,343
14255,rand_dart14255.jpg,467,452
14256,rand_dart14256.jpg,236,192
14257,rand_dart14257.jpg,511,258
14258,rand_dart14258.jpg,399,203
14259,rand_dart14259.jpg,519,339
14260,rand_dart14260.jpg,435,181
14261,rand_dart14261.jpg,345,394
14262,rand_dart14262.jpg,301,315
14263,rand_dart14263.jpg,194,307
14264,rand_dart14264.jpg,443,445
14265,rand_dart14265.jpg,499,346
14266,rand_dart14266.jpg,438,323
14267,rand_dart14267.jpg,423,95
14268,rand_dart14268.jpg,221,218
14269,rand_dart14269.jpg,256,305
14270,rand_dart14270.jpg,283,316
14271,rand_dart14271.jpg,328,373
14272,rand_dart14272.jpg,333,315
14273,rand_dart14273.jpg,345,376
14274,rand_dart14274.jpg,406,267
14275,rand_dart14275.jpg,278,286
14276,rand_dart14276.jpg,374,190
14277,rand_dart14277.jpg,492,440
14278,rand_dart14278.jpg,314,197
14279,rand_dart14279.jpg,292,384
14280,rand_dart14280.jpg,317,333
14281,rand_dart14281.jpg,387,319
